77965	89196	79949	86723	90662	68981	74933	87309	89986	75915	90242	99984	82305	84137	78973	113877	76455	76913	81701	80474	99980	66788	89040	74546	85129	77753	89886	92070	83369	93647	68973	74972	78106	94694	74172
80360	91127	82056	88872	92211	71381	76907	89638	92159	78176	92576	102451	84515	86610	81011	116142	78453	79274	83889	82370	102744	68779	91115	76681	87307	80022	92479	94344	85863	96077	71154	77190	80123	96891	76145
82385	92466	83667	90306	93199	73474	78595	91292	93525	80149	94154	103845	86254	88580	82583	117217	80057	81284	85656	83764	104749	70591	92521	78480	88944	82031	94454	95935	87897	97873	73104	79036	81813	98246	77737
80446	90547	81570	88508	91114	71532	76219	89377	91436	78327	92464	102317	84061	86882	80510	115893	77760	79364	83609	81498	103600	68341	90608	76511	87158	80043	93020	94330	86582	96288	70920	77143	79462	96361	75347
78912	89188	79971	87272	89615	69971	74294	88037	89965	76943	91346	101460	82347	85678	78955	115336	75914	77854	82089	79695	103019	66473	89236	74997	85896	78533	92106	93337	85786	95240	69203	75782	77602	95083	73406
77023	87369	78052	85703	87544	68206	72033	86371	88151	75097	89844	100309	80247	84106	77060	114144	73718	75982	80196	77482	101831	64315	87406	73143	84186	76729	90702	91930	84572	93599	67228	74179	75397	93358	71232
73974	84112	74938	82766	83993	65420	68658	83371	84917	72093	86900	97447	76774	81241	73963	110961	70349	72917	77032	73995	98981	61174	84140	70159	81095	73754	87825	89033	82039	90428	64241	71493	72041	90084	67968
73052	82880	73938	81780	82521	64686	67488	82474	83803	71152	86007	96540	75404	80453	72934	109752	69088	71959	76009	72630	98204	60187	82935	69294	80034	72866	87035	88148	81517	89370	63387	70907	70940	88808	66855
75561	85282	76520	84466	84819	67237	69825	85255	86514	73471	88862	99606	77593	83282	75414	112708	71294	74418	78610	74866	101385	62448	85437	71823	82596	75497	89919	90979	84457	92163	65873	73711	73471	91369	69176
81788	91394	82912	90799	90709	73551	75969	91959	92962	79391	95474	106292	83206	89873	81651	119262	77239	80597	85152	80866	108438	68430	91626	78223	88813	81924	96522	97556	91037	98804	72226	80304	80046	97565	75251
87068	96607	88472	96303	95805	79037	81191	97784	98696	84384	101310	112160	87747	95435	87130	124877	82325	85838	90848	85956	114632	73498	96982	83889	94299	87433	102368	103400	96741	104589	77869	86114	85893	102691	80371
90452	99892	92490	100591	99336	83258	84727	101872	102781	87561	105657	116254	90976	99288	91445	128758	86120	89684	95175	89604	118724	77123	100926	88473	98634	91708	106599	107894	100735	108917	82486	90691	90564	106053	84239
92949	102296	95319	103605	101573	86392	87295	104635	105673	89706	108655	119178	93429	102118	94445	131243	88769	92213	97888	91710	120179	79230	103584	91207	101491	94183	108945	110610	102701	111486	85652	93023	93305	107530	86553
92382	102023	95816	104201	101578	87559	87584	104931	105217	89368	108155	117727	94234	103437	96114	131903	90351	93055	98677	92405	119358	80223	105145	92321	102627	95416	109762	111580	103263	112317	87624	93686	94346	107927	88092
93750	103212	97274	105632	102635	89096	88995	106292	106528	90561	109226	118952	95266	104873	97396	132331	91802	93949	99693	93315	118811	81467	106321	93250	103307	96411	110303	112112	103664	113001	89175	94090	95057	107957	89415
94466	104154	98503	106584	103591	90224	90001	107424	107417	91481	110067	119514	96118	105798	98374	132314	92906	94621	100241	94315	118246	82540	107274	93902	103704	97332	110474	112485	103923	113307	90391	94353	95768	107756	90414
92786	102479	96772	105160	101854	88718	88288	105831	105756	89779	108182	117810	94189	104100	96542	130139	91298	92617	98066	92624	115695	80962	105561	92158	101662	95486	108246	110275	101868	111172	88997	92379	93669	105315	88881
90535	99919	94769	103536	99783	87590	86733	103850	103670	87765	105988	115495	92557	102612	94884	127679	89804	90836	96154	91040	113184	79776	104002	90741	99831	93850	106282	108287	100092	109453	87780	90691	91910	103032	87562
88174	97495	92821	102114	97664	86029	84833	102153	101588	85674	103978	113827	90531	101071	92823	125386	87728	89144	94118	89039	111194	77924	102171	88992	97711	91931	104365	106157	98492	107437	86322	88837	89741	100781	85901
86972	96756	92088	101910	96665	85484	83955	101698	100957	84578	103826	113750	89788	101043	92347	125526	87243	88845	93692	88608	111477	77526	102215	89255	97650	91729	104573	106579	99050	107709	86651	88742	89800	100976	85754
91449	101734	96726	106865	101303	90146	88854	106783	106031	88686	109105	119976	94170	105985	96803	130416	91495	93269	98564	93046	116858	81956	106966	94303	102367	96243	109353	111526	104392	112878	91727	93575	95073	106210	90316
94290	104255	99427	110091	103927	92382	91559	109657	109931	91099	112291	123181	96670	109016	99503	133337	93961	95947	101701	95673	120060	84601	109821	97397	105154	98958	112156	114491	107517	116244	94678	96226	97658	109343	92873
92938	100699	97014	107468	98949	91612	88899	107521	106523	89182	109707	120573	94841	108901	97503	129821	91915	94470	99231	91903	117598	82443	107259	95447	102701	98440	110736	112475	107452	114003	93606	95419	94686	105857	91144
87268	95305	91191	102413	94280	86321	83614	101689	101039	83565	104041	115052	89238	102258	92431	123935	86444	88593	93716	87414	110801	77131	101750	90215	97563	92795	104339	106674	100645	107855	88326	89362	89223	100480	85599
82610	91361	86914	97903	91001	81620	79600	96936	96875	79170	99347	110091	84943	96678	88154	118980	82313	83963	89383	84043	105516	73314	97271	85829	93091	87751	99066	101769	95076	102670	83669	84639	85132	96582	81535
84472	92653	88252	99660	92282	83435	81191	98745	98427	80853	101059	111972	86585	98462	89723	120442	83713	85593	91052	85452	107404	74769	98830	87570	94791	89604	100781	103436	96880	104596	85280	86197	86563	98204	82970
85819	93288	89004	100542	92849	84730	82318	99681	99101	82101	101876	112687	87710	99534	90737	120734	84657	86754	92143	86316	108492	75905	99677	88803	95861	91003	101828	104272	98000	105759	86414	87152	87510	99030	83916
83230	90539	86133	98414	90141	82277	79339	97245	96357	79560	99561	110730	84914	97294	88228	118684	81779	84150	89523	83462	106571	73003	97429	86458	93582	88572	99694	102139	96106	103765	83703	84536	84436	96545	81030
81296	88560	84032	97062	88276	80512	77101	95616	94468	77677	98058	109612	82828	95804	86475	117493	79647	82260	87679	81425	105404	70856	96030	84863	92058	86849	98316	100818	94948	102568	81708	82651	82151	94870	78924
